year,month,title,description,pubDate
2015,6,'굿게임쇼 코리아 2015' 역대 최고 성과 내며 마무리,"게임축제로 자리매김했다는 평가를 받았다. 또 대기업·온라인 중심 게임쇼보다는 중소기업·체험형 게임쇼로 특화했고, 모든 연령대가 부담 없이 즐길 수 있는 게임을 선보였다는 점도 굿게임쇼만의 장점이 됐다. 경기도 관계자는 ""최근 게임 산업의 어려움 속에 역대 최대의 관람객 수를 기록했을...",2015-06-01 00:00:00
2015,6,[2015 안양 아줌마축제] 이모저모,"▲ 내빈들, 국기에 대한 경례 제3회 안양시 아줌마축제 개막식에 참석한 이필운 안양시장, 천진철 안양시의회의장, 이종걸 국회의원, 강득구 경기도의회의장, 송광석 경인일보 대표이사 사장 등 내빈들이 국기에 대한 경례를 하고 있다. 내빈들, 국기에 대한 경례 제3회 안양시 아줌마축제 개막식에 참석한 이필운...",2015-06-01 00:00:00
2015,6,[용인시·경인일보배 배드민턴대회] 이모저모,"가맹경기단체장, 관계자 등이 참석해 대회를 축하하고 동호인들을 격려.■‘유쾌한 언행’ 예능감 뽐낸 용인시장○‘용인시장은 개그맨(?)’.정찬민... 또 쌀·배드민턴 용품도 마련돼 전국 최대 규모의 배드민턴 축제임을 대내·외에 과시.■15년간 대회 이끈 관계자에 감사패○이번 대회를 15년째 이끌어 온...",2015-06-01 00:00:00
2015,6,"경기필하모닉, ‘광복 70년’ 맞아 9~13일 독일 투어",▲ 성시연 예술단장 경기필하모닉오케스트라9일 국내오케스트라 첫 베를린 필하모닉홀 무대‘100년 전통’ 쿠어하우스·자를란트 축제 장식도‘빈 필하모닉 여성악장’ 다나일로바와 협연 기대경기필하모닉오케스트라가 서양음악의 요체로 불리는 독일 베를린 필하모닉홀 무대를 시작으로 독일 투어에...,2015-06-01 00:00:00
2015,6,"[2015 안양 아줌마축제] 스마일 맘, 신나는 반란 ‘대한민국이 웃었다’","아줌마축제의 변천사가 개막 오프닝 영상으로 상영됐다. 이어 진행된 본 개막 행사에는 후원사인 이필운 시장을 비롯해 천진철 시의회의장과 이종걸 국회의원, 강득구 경기도의회 의장 등 20여명의 정치인들이 바쁜 일정 속에서도 시민과 함께 호흡하기 위해 대거 참석해 자리를 빛냈으며, 제이투엠·밀키웨이...",2015-06-01 00:00:00
2015,6,[용인시·경인일보배 배드민턴대회] 건강에 ‘콕’ 재미에 ‘콕’ ‘콕...,"hath@kyeongin.com‘배드민턴 동호인들의 대축제’ 제15회 용인시·경인일보배 전국생활체육 오픈배드민턴대회가 30~31일 용인시실내체육관에서 2천여명의... 동호인들은 개인전 경기로 남녀복식과 혼합복식에서 치열한 경기를 펼치며 굵은 땀방울을 코트에 쏟아냈고, 일부 동호인들은 멋진 셔틀콕 묘기로...",2015-06-01 00:00:00
2015,6,"[영월]""영월 농협인 화합·단결로 상생발전 이루자""","또 평양백두한라예술단의 공연에 이어 족구와 게이트볼ㆍ그라운드골프ㆍ단체줄넘기ㆍ주사위왕 선발 등의 다채로운 경기와 노래자랑, 행운권 추첨 등을 통해 화합의 한마당 축제가 마련됐다. 참여한 전체 조합원에게는 농협 가공사업소에서 조합원이 직접 생산한 농산물을 제품화 한 미숫가루와...",2015-06-01 00:00:00
2015,6,"""북강원 도지사와 결선투표 하는 날 오길""","평화통일 Tour de DMZ 발전을 위한 공동협약식이 지난 30일 경기도 연천 공설운동장에서 열렸다. (사진 왼쪽부터 구자열 대한사이클연맹 회장, 김규선 경기도... 주민ㆍ선수 축제 분위기 ◇…철원 평화문화광장에서는 중식으로 철원의 대표 특산품 오대쌀로 지은 비빔밥이 제공. 대형 가마솥에서 직접 지은 밥과...",2015-06-01 00:00:00
2015,6,해양영토 개척정신 기리며,"김양호 삼척시장은 ""이사부 독도 축제는 바다사랑, 나라사랑의 축제로 자리매김하면서 지역경기활성화에도 크게 기여하고 있다""며 ""이사부 장군의 선양사업이 양적 질적 성장을 이루도록 정부차원의 지원과 관심을 이끌어내겠다""고 말했다. 삼척/전제훈",2015-06-01 00:00:00
2015,7,"""여기는 U대회"" 세계가 광주로","또 경기장 관람과 응원, 교통 통제 및 차량 2부제 운영에 적극 협조해 주길 바란다고 호소했다. 윤 시장은 ""광주U대회 성공 개최는 광주의 브랜드 가치를 높이는 소중한 계기가 될 것""이라며 ""미소로 인사하는 스마일 광주, 다정다감한 명품도시 광주, 남도의 맛과 멋, 정을 나누는 우정과 화합의 축제가...",2015-07-01 00:00:00
2015,7,"윤장현 시장, U대회 성공 개최 대시민 호소문","윤 시장은 또 ""광주U대회는 광주시민이 함께 즐기는 축제의 장이자, 문화난장인 만큼 '1인 1종목 관람하기', '1사 1경기 관람하기'를 통해 선수단을 응원해 달라""며 ""‘시민서포터즈’와 ‘자원봉사활동’에 적극 참여해 달라""고 밝혔다. 윤 시장은 선수단의 안전과 원활한 이동을 위해 대중교통 생활화, 자가용...",2015-07-01 00:00:00
2015,7,"서구, U대회 맞이 문화축제 다채",다음달 4일 남도 전통음식 맛자랑·뷰티아리랑 헤어쇼 11일 서구 월드뮤직페스티벌 등 14일까지 진행 눈길 광주 서구가 하계유니버시아드 대회를 축하하기 위해 대회기간 중 다양한 문화축제를 연다. 오는 4일에는 월드컵 경기장 북문 유니버시아드 파크 공연장에서 남도 전통음식 맛! 자랑대회가 열린다. 이날...,2015-07-01 00:00:00
2015,7,"[김제시 민선6기 1주년 성과와 비전] 지평선산단 준공, 신산업도시 발판...","국내·외 경기침체에도 불구하고 지평선산단은 현재 분양률이 60%를 넘었다. 또한 PF대출금을 올해 목표액의 50%인 300억원을 상환했고, 연말까지 300억원을... △세계로 통하는 고품격 글로벌 문화관광 구현 지평선축제가 3년 연속 대한민국 대표축제로 선정 돼 대한민국 축제의 대표주자로 공인받고, 벽골제...",2015-07-01 00:00:00
2015,7,재미있고 감동있는 ‘광고의 세계’로,"세계 3대 광고축제중 하나인 ‘뉴욕페스티벌’ 여주서 열려 65개국 5000여점 전시·상영 미국 클리오광고제, 프랑스 칸국제광고제와 더불어 세계 3대 광고축제 중 하나로 꼽히는 뉴욕페스티벌이 7월 1∼5일 경기 여주에서 열린다. 30일 여주시에 따르면 시는 남한강 일대 썬밸리호텔과 세종국악당...",2015-07-01 00:00:00
2015,7,민주평통 지역협의회장 프로필,"김 유 영 영월군협의회장 김유영(63) 민주평화통일자문회의 영월군협의회장은 서울 출신으로 영양고와 방송통신대 신문방송학과를 졸업했으며 YMCA경기지... 대관령눈꽃축제위원장, 강원대 강사와 재선 군의원으로 제 5대 평창군의회 후반기 의장을 역임했다. 황 병 구 고성군협의회장 황병구(67)...",2015-07-01 00:00:00
2015,7,[인제]인제 바퀴축제에 스피디움 배제 확정,인제바퀴축제위원회는 올해 축제까지는 지난해와 마찬가지로 인제스피디움과 연계하지 않고 오프로드 경기 위주로 치르기로 했다고 밝혔다. 이에 따라 올해 축제는 인제읍 일원에서 오는 7월 31일부터 8월 2일까지 사흘간의 일정으로 개최될 예정이다. 먼저 지난해 잔디구장 옆에서 치렀던 미니오토바이...,2015-07-01 00:00:00
2015,7,"슈틸리케 ""젊은 선수 발탁""…동아시안컵 '박주영 없다'","준비를 잘하겠다""고 말했다. 2015 동아시아축구연맹(EAFF) 축구선수권대회(동아시안컵)는 오는 8월 1~9일 중국 우한에서 열린다. 그는 올해 K리그 올스타전의 사령탑을 맡은 것에 대해서는 ""이런 큰 경기에 감독을 맡게 돼 큰 영광""이라며 ""축구 축제를 빛낼 수 있는 좋은 경기를 만들겠다""고 다짐했다.",2015-07-01 00:00:00
2015,7,[메트로 통신] 성동 ‘성동문화재단’ 공식 출범 외,"재단은 문화예술 트렌드 개발 및 정책 수립, 문화네트워크 구축, 지역 축제모델 개발 등에 대한 컨트롤타워 역할을 맡게 된다. 종로 ‘찾아가는... 송파, 메르스 피해 소상공인 지원 서울 송파구는 30일 메르스로 인한 지역사회의 경기 침체를 극복하기 위해 활성화대책을 수립했다고 밝혔다. 구는 최근 관련...",2024-11-30 18:17:05
2015,7,"'오로지 시민행복, 반드시 창조대구' 이뤄낼 것","또한 시즌별 연계·통합된 대구 축제는 해마다 경쟁력제고 및 관광객 유치에도 기여할 것으로 기대된다. -서민생활 안정시책은 '고용률 70%, 일자리 50만개 창출' 서민이 체감할 수 있는 경기 회복을 위한 임기 내 목표다. 또 근로자 근무환경 개선과 비정규직 해소 문제는 공공부문부터 시작해 민간부문으로...",2015-07-01 00:00:00
2015,8,야구와 함께 하는 여름휴가···③부산-창원 지역,"(편집자 주) ◇부산·창원 등 경남 권역에서 8월에 열리는 프로야구 경기 및 지역 축제. (정리=이준혁 기자) ◇부산 이기대 해변. (사진=이준혁 기자) ◇부산 - 낮에는 관광, 밤에는 야구 롯데 자이언츠의 홈구장인 사직구장이 있는 부산은 일찌감치 관광으로도 유명한 대도시다. 사직야구장은 부산지하철 3호선...",2015-08-01 00:00:00
2015,8,야구와 함께 하는 여름휴가···②대구-포항 지역,(편집자 주) ◇대구·포항 등 경북 권역에서 8월에 열리는 프로야구 경기 및 지역 축제. (정리=이준혁 기자) ◇대구 허브힐즈. (사진=이준혁 기자) ◇대구 - 숨어 있는 관광지 찾는 재미 프로야구단 삼성 라이온즈의 연고지인 대구는 더운 기후로 유명하다. 또한 팔공산 외에 이렇다 할 관광자원이 없다는 이유로...,2015-08-01 00:00:00
2015,8,잠실한강공원 종이배 경주대회 개최,"국내 최초 종이보트 경주대회인 '한강 박스원레이스'는 '2015 한강몽땅 여름축제'의 대표 수상행사로서 올해는 대폭 확대하여 9일간 개최된다. 한강... 참가자들 대상으로 250만원 상당의 카약1대가 경품으로 주어지며 매 경기 유람선ㆍ요트승선권, 외식상품권, 교촌치킨 제품교환권, 조정 강습권, 팬션 숙박권...",2015-08-01 00:00:00
2015,8,인제 스피디움 활용 '과제',""" 하지만, 무엇보다 축제장이 분산되면 경기 활성화 효과가 반감될 수도 있다는 일부 주민들의 우려를 해소시키는 게 관건입니다. 인제군은 바퀴축제와 스피디움의 연계 방안을 구체화하고, 상권 피해를 최소화 하기 위해 전문기관 용역을 추진할 계획이라고 밝혔습니다. G1뉴스 김영수입니다.",2015-08-01 00:00:00
2015,8,[홍천]수도권 관광객 밀물 “없어서 못팔아”,"찰옥수수축제가 올해 19년을 맞으며 브랜드 가치가 상승, 서울과 경기지역 여성지도자협회 임원 등 수도권 관광객이 축제장을 찾아 더덕 등 농특산물을 구매하는 등 관광축제, 경제축제로 거듭나고 있다. 축제 둘째 날인 1일 오후 7시 군민의 날 기념식이 축제장에서 열리며 기념식 후에는 인기가수 축하 공연이...",2015-08-01 00:00:00
2015,8,[포토뉴스]토마토 축제장서 도·농 교류활동,화천 사내면주민자치위원회(위원장:김순성)와 자매결연을 한 경기 성남시 단대동주민자치위원회(위원장:이나경) 위원들이 지난 31일 토마토 축제장을 찾아 도·농 교류활동을 펼쳤다.,2015-08-01 00:00:00
2015,8,[제주 / 올 휴가는 대한민국으로]푸른빛 유혹 이국의 정취,"한국지방신문협 공동기획 자연휴양림 산책 코스 인기 해변 11곳서 여름축제 풍성 서핑·철인경기 레포츠 만끽 “신이 빚은 듯 아름다운 자연 절경과 낭만이 함께하는 힐링의 섬, 제주로 오세요.” 동서로 73㎞, 남북으로 31㎞인 타원형 모양의 화산섬은 일주도로 181㎞, 해안선 258㎞를 따라 푸른 빛 제주바다로...",2015-08-01 00:00:00
2015,8,[사설]'메르스'로 줄취소한 문화행사 보상 방법 왜 없나,피서객이 몰려들자 지역마다 각종 축제와 이벤트가 동시다발적으로 벌어지고 있다. 그러나 지역 문화예술계는 한숨을 내쉬고 있다. 대부분의 주요... 정부는 경기회복을 위해 내수 활성화에 갖가지 정책 수단을 동원하고 있다. 국내 여행을 강권하다시피 하고 있다. 문화예술 분야에도 추경예산이 투입된다....,2015-08-01 00:00:00
2015,8,[화천]화천 여름축제 잇따라,2015 화천 쪽배축제 전국 3쿠션 페스티벌이 31일 화천체육관에서 640명의 동호인이 참석한 가운데 개막했다. 화천군과 강원도민일보가 주최하는 '2015... 대회 1일차에는 남자개인전 예선이 진행되며 2일차에는 여자개인전과 남자개인전 본선 32강 경기가 열린다. 3일차에는 남ㆍ여 개인전 4강경기와...,2015-08-01 00:00:00
2015,8,만화가의 상상력으로 미래를 조망해볼까,"〈앙굴렘 축제 수상도서전〉 〈체코 현대 작가전〉 등 다양한 해외 전시를 만날 수 있다. 〈인천상륙작전〉으로 부천만화대상을 받은 윤태호 작가, 인기 웹툰 〈냄새를 보는 소녀〉의 만취 작가 사인회를 비롯해 만화가들의 공개방송 등이 준비 중이다. (8월12~16일/ 경기 부천시...",2015-08-01 00:00:00
2015,9,민족 혼을 어루만지는 진정한 예술인,"대한민국의 청소년의 미래를 걱정하고 20년동안 오직 우리 아이들을 위해 울고 웃으며 함께 해온 맥지청소년교육원에서 청소년 영상축제를 열었다. 학교폭력, 게임중독, 미혼모문제등 현재 우리아이들이 짊어지고 있는 고통들을 영화로 만들어서 함께 나누고 고민하는 자리이다. 이재정 경기도 교육감님의...",2015-09-01 00:00:00
2015,9,"경기도국악협회, 5~6일 '제21회 경기국악제' 개최","국악축제로 성장했다. 경기국악제는 5일 민요, 기악, 전통무용, 농악 등 4개부문에 대한 일반부와 학생부 예선을 시작으로, 6일 본선대회를 거치게 되며, 이날 오후 6시부터는 민요 명창부문 대통령상을 비롯한 50여명에 대한 시상식과 함께 화려한 축하공연이 펼쳐진다. 이번 축하공연은 대중적인 사랑을...",2015-09-01 00:00:00
2015,9,"올 가을, 포천에서 추억을 만끽해보자",▲ 경기도 연천군에서 열린 제2회 연천장남 통일바라기축제가 3일간의 일정을 끝내고 대단원의 막을 내렸다. (사진은 임진강 드림 난타팀ㆍ포천시 제공 올 가을 포천 지역에서 추억을 만끽해보자. 다음달 10일~11일 명성산에서 억새꽃 축제가 열린다. 명성산 산행과 함께 20만여㎡에 펼쳐진 억새를 볼 수...,2015-09-01 00:00:00
2015,9,[강원포럼]`문화융성'과 `문화올림픽',"강릉시 역사상 최대 행사인 `2018평창동계올림픽'의 빙상경기를 준비하는 `올림픽도시'로서, 이날은 과거를 반추하기보다 미래를 다짐하는 날로서 시민... 올림픽은 축제의 장이다. 문화올림픽이란 한국, 그리고 개최도시 강원의 흥과 멋을 세계에 보여주는 것만이 아니라 세계인들이 공감하고 동참할 수...",2015-09-01 00:00:00
2015,9,대한민국 대표 문화관광도시 '봉화',또한 다양하고 차별화된 콘텐츠 개발로 지역 대표 축제인 봉화은어축제와 송이축제를 성공적으로 개최하는 등 혁신적인 정책추진으로 관광객 유치와 지역경기 활성화에 크게 기여 해 오고 있다. 특히 심사위원들의 눈을 사로잡은 것은 전국 유일의 협곡선로를 활용한 '백두대간협곡열차'와 '외씨버선길'을...,2015-09-01 00:00:00
2015,9,"대구시민생체대축전 5, 6일 열려","올해 개회식은 그동안 실내에서 개최해 생활체육 동호인들만의 잔치라는 지적에 따라 5일 코오롱야외음악당에서 일반시민들과 함께하는 축제의 장을... 6일부터는 축구, 야구 경기를 시작으로 18개 종목 체육경기가 각 종목별 경기장에서 구·군대항전으로 펼쳐지며, 종합시상은 없이 각 종목별로 시상을...",2015-09-01 00:00:00
2015,9,6일 경기도 다문화 한마당 축제,[인천일보] 경기도는 오는 6일 파주시 임진각 평화누리공원에서 '2015 경기도 다문화 한마당 축제'를 개최한다고 31일 밝혔다. 이날 행사에서는 훈민정음 초성퀴즈대회 장기자랑 경연대회 세계 민속놀이 및 다문화 의상체험 세계 전통악기 체험 물총쏘기 등 세계 각국의 다양한 문화를 체험할 수 있는...,2015-09-01 00:00:00
2015,9,경기문화재단-따복공동체 MOU…동호회 등 교류 활성화,"경기문화재단은 올해 생활문화팀을 신설하고 도내 문화 격오지를 위한 시민예술단을 구축, 문화로 따뜻하고 복된(문·따·복) 마을축제와 동호회들의 활동을 지원할 계획이며 동호회 간의 교류 활성화를 위한 네트워크 구축 사업도 진행하고 있다. 재단 및 산하기관과 시군 지원센터와 따복공동체의 협력과...",2015-09-01 00:00:00
2015,9,"[인천시 '재정건전화 3개년 계획' 발표] 인천시, 땅 팔아 '빚 4조원' 갚는...","공유재산 매각 대책으로 내놓은 인천아시아경기대회 경기장 잔여부지, 북항매립지, 교통연수원, 중소기업 전시장 부지, 액화천연가스(LNG) 기지 인근... 이 밖에도 시로부터 예산을 지원받아 축제 등 행사를 치르는 단체들도 예산 삭감에 반발할 가능성이 높다. 이 밖에도 시민이 이용하는 시설이나...",2015-09-01 00:00:00
2015,9,[인천/경기]송도세계문화축제 인터넷 검색 1위,[동아일보] 주말 7만명 몰리며 시민들 관심 8월 28일부터 9월 5일까지 인천 송도국제도시에서 열리고 있는 2015 송도세계문화축제가 인터넷 실시간 검색 순위 1위를 차지하는 등 진기록을 세우고 있다. 인천지하철 1호선 국제업무지구역 인근의 비포장 광장에서 진행되고 있는 이 축제에는 8월 29일 주말을 맞아...,2015-09-01 00:00:00
2015,10,경기도 국감 요구자료 1천403건...작년 대비 693건 줄었다,"퇴직공무원 공공기관 재취업과 고액 체납자 현황 및 징수대책, 경기도와 시군의 축제난립으로 인한 예산낭비 대책에 대해서도 자료제출을 요구했다. 광역급행철도(GTX) 노선의 연장과 역 추가 문제, 수도권 매립지 연장사용, 용인·평택 상수원 보호구역 갈등 문제도 경기도 국감에서 지역이슈로 떠오를...",2015-10-01 00:00:00
2015,10,10월 전국서 다양한 ‘중요무형문화재 공개행사’ 개최,"유등축제 특설무대) ▲제11-4호 강릉농악(10월10일 강릉농악전수회관) ▲제11-1호 진주삼천포농악(10월24일 사천시 남양동 임내숲)’ 등 멋과 흥이... 고성농요상리전수관) ▲제98호 경기도도당굿(10월26일 동구릉 매표소 앞 야외무대) ▲제27호 승무(이애주, 10월25일 중요무형문화재전수회관 민속극장...",2015-10-01 00:00:00
2015,10,[화천 / 오늘 국군의 날…행사 다채]화천 국방 페스티벌,"축제기간 부대 개방을 통해 부모 초청 및 면회행사와 최전방 상서면 산양리 번영회의 먹거리 장터, 군 장비전시회와 작은 음악회, 댄스팀 공연, 주민... 축구경기 등이 열린다. 이 밖에 8일부터 육군 15사단의 대성산 페스티벌이 열리는 등 최전방 화천에서 국군의 날을 맞아 다양한 행사가 이어진다. 전국에서...",2015-10-01 00:00:00
2015,10,[영월]서울의 새명소 영월 고향숲 이달 중 완공,"군에 따르면 고향숲은 경기도 과천시 대공원 광장로에 2,000㎡ 규모로 조성된다. 군에서 제공하는 소나무와 철쭉 등 수목이 심어진다. 군은 12일까지... 영월공립박물관과 서울역사박물관 간 교류 특별전과 장릉·청령포 등 주요 관광지와 단종문화제, 동강축제 등 축제 팸투어도 추진된다. 군은 서울...",2015-10-01 00:00:00
2015,10,"군포시, 시민의 날 축제 성대하게 준비 완료",30일 경기도 군포시는 오는 다음달 10월 2일과 3일 이틀 동안 시민체육광장 등지에서 제27회 '시민의 날' 축제를 개최한다고 발표했다. 사진ⓒ군포시 30일 경기도 군포시는 오는 다음달 10월 2일과 3일 이틀 동안 시민체육광장 등지에서 제27회 '시민의 날' 축제를 개최한다고 발표했다. 먼저 2일 걸그룹 달샤벳과...,2015-10-01 00:00:00
2015,10,[양양]양양군 '10월의 가볼만한 곳' 선정,"태백,경기 안성,경남 김해,경북 상주,전남 장흥과 진도,전북 김제,충남 서산과 보은 등과 함께 10곳에 포함됐다. 양양군은 '송이와 연어,해양레포츠의 앙상블 양양'이라는 주제로 10월에 절정을 맞는 설악산 단풍을 비롯해 송이축제와 연어축제,연어생태체험관,송이밸리휴양림,요트와 서핑 등이 한국관광공사...",2015-10-01 00:00:00
2015,10,[화천]화천 민·관·군 화합축제 잇따라,"축구경기가 열린다. 이기자 부대의 밤 행사에서는 인기 걸그룹 스텔라가 출연한다. 육군 제15보병사단(사단장 최영철)은 오는 8일부터 11일까지 화천군 상서면 다목리 일원에서 대성산 감성축제를 마련한다. 이번 축제는 군장비 전시회, 사진전시회, 사랑의 인식표 만들기, 슈팅스타, 통나무 못박기 등 이색...",2015-10-01 00:00:00
2015,10,[양구]8일부터 양구 양록제 개최,"사생대회, 양구문화예술축제, 노래자랑 등이 열린다. 한글날인 9일은 '금강산 가는 옛길 걷기대회'와 제등행진 등이 열리고 마지막 날인 10일에는 시가행진, 민속경기, 출향군민 투호놀이 등이 열린다. 축구, 풋살, 배구, 테니스, 당구, 배드민턴, 게이트볼 등 체육경기는 읍면대항으로 개최된다. 양구/진종인",2015-10-01 00:00:00
2015,10,[태백]태백시민 한뜻으로 화합 다진다,"태백시민 화합·한마당잔치인 제34회 태백제가 오는 3∼4일 태백산과 종합경기장 일대에서 펼쳐진다. 태백시가 주최하고 태백제추진위원회가 주관하는... 시 관계자는 ""태백제는 정체성 확립과 전통문화를 창달하는데 목적이 있는 만큼 전 시민이 하나가 돼 화합·소통을 할 수 있는 축제의 장으로 준비해...",2015-10-01 00:00:00
2015,10,[전국체전 종목별 전력점검] ① 역도,특히 올해 체전에서 우승을 할 경우'전국체전 통산 20회 우승'이라는 대기록을 세우는 만큼 안방에서의 축제를 위해 그 어느해보다 완벽한 준비를... 강원역도는 지난 7월 열린 제42회 문화체육관광부장관기 전국시도학생역도경기대회에서 남고부와 여고부 모두 우승을 차지하는 등 유망주들이 대거...,2015-10-01 00:00:00
2015,11,아세안을 위한 '특별한' 자연 휴양림,"[앵커] 말레이시아, 베트남 등 아세안 국가와의 우호와 협력을 상징하는 특별한 휴양림이 경기도 양주에 만들어졌습니다. 신웅진 기자가 다녀왔습니다.... 하지만 앞으로 아세안 국가의 문화 축제와 놀이 체험 시설을 갖추면 방문객이 늘어날 것으로 산림청은 기대하고 있습니다. 이곳 휴양림 숙박시설은 내년...",2015-11-01 00:00:00
2015,11,마라톤 교통통제구간 잠실운동장-성남 간 일부 도로..언제부터 언제까지...,1일 서울 잠실운동장 앞에서는 1만5000여 마라토너들이 모이는 축제의 장이 펼쳐진다. 서울 잠실과 성남을 오가는 42.195km 순환코스에서 열리는 이번 중앙... 국제육상경기연맹 골드등급 선수가 출전한다. 마라톤 교통통제구간 (사진=방송캡처) 국내에선 차세대 기대주로 기대를 모으는 건국대 손명준 선수가...,2015-11-01 00:00:00
2015,11,"내달 23일까지, 전국학교스포츠클럽대회 개최","학교체육 활성화를 통한 행복한 학교문화 조성을 위해 시작된 전국학교스포츠클럽대회는 엘리트선수가 아닌 일반 학생들이 참여하는 대회로, 경기의 승패를 떠나 경기와 문화행사 참가 등 다양한 체험을 통해 배려와 나눔, 협력 등 인성을 함양하는 학생 스포츠 문화축제로 발전하고 있다....",2015-11-01 00:00:00
2015,11,"마라톤 교통통제구간, 잠실운동장 앞 피하라?",1일 서울 잠실운동장 앞에서는 1만5000여 마라토너들이 모이는 축제의 장이 펼쳐진다. 서울 잠실과 성남을 오가는 42.195km 순환코스에서 열리는 이번... 국제육상경기연맹 골드등급 선수가 출전한다. 국내에선 차세대 기대주로 기대를 모으는 건국대 손명준 선수가 도전장을 내민다. 특히 이날...,2015-11-01 00:00:00
2015,11,"넥센타이어 이석훈 차장, 즐길 수 있는 '모터스포츠 판' 만들 터...“201...",[폴리뉴스=전라(영암) 권진욱기자] 넥센타이어가 후원하고 있는 2015 넥센타이어 스피드레이싱 엔페라컵(이하 넥센 스피드레이싱) 최종라운드 연습주행경기가 있었던 10월 31일 넥센 스피드레이싱은 올 시즌을 마무리하고 넥센타이어 모터스포츠 10주년을 기념하기 위해 불꽃축제와 바베큐 파티를 가졌다....,2015-11-01 00:00:00
2015,11,"넥센 스피드레이싱 KSR 김기혁 대표, ""2016년 시즌 '참여도' 높은 최고의...",[폴리뉴스=전라(영암) 권진욱기자] 넥센타이어가 후원하고 있는 2015 넥센타이어 스피드레이싱 엔페라컵(이하 넥센 스피드레이싱) 최종라운드 연습주행경기가 있었던 10월 31일 넥센 스피드레이싱은 올 시즌을 마무리하고 넥센타이어 모터스포츠 10주년을 기념하기 위해 불꽃축제와 바베큐 파티를 가졌다....,2015-11-01 00:00:00
2015,11,"‘2015 KEMF 부천’ 첫날, 토요일 밤의 열기는 대단했다! [종합]","이어 오후 4시 30분부터 시작하는 본 공연에서는 DJ 싸이코의 플레잉을 포문으로 버스터리드, 정동하, DJ 빡구, 키썸, 인크레더블, 베이식, DJ 지이, 피타입, 버벌진트, 산이 순서로 장장 6시간에 달하는 음악 축제가 이어졌다. 가수 정동하가 31일 경기도 부천 야인시대 캠프장에서 열린 '2015...",2015-11-01 00:00:00
2015,11,"넥센타이어 스피드레이싱, 국내대회 유일 '화려한 불꽃 쇼' 장관",[폴리뉴스=전라(영암) 권진욱기자] 넥센타이어가 후원하고 있는 2015 넥센타이어 스피드레이싱 엔페라컵(이하 넥센 스피드레이싱) 최종라운드 연습주행경기가 있었던 10월 31일 넥센 스피드레이싱은 올 시즌을 마무리하고 넥센타이어 모터스포츠 10주년을 기념하기 위해 불꽃축제와 바베큐 파티를 가졌다....,2015-11-01 00:00:00
2015,11,"[임호균의 핀포인트] 미래 발견한 두산, 미래 깨달은 삼성","두 명문구단이 함께 수놓은 야구인들의 축제는 그렇게 미래를 그리면서 끝이 났다. 1차전을 패배했지만 허슬두 두산의 저력은 대단했다. 나머지 2,3,4... 사진(잠실)=김영구 기자 이는 경기에서 드러났다. 스캔들로 엔트리에 빠진 선수들은 전부 투수인데 오히려 팀을 발목 잡은 것은 타선이었다. 마운드도 새로운...",2015-11-01 00:00:00
2015,11,[포토] 자라섬 막걸리 축제,"30일 경기도 가평 자라섬 일대에서 열리고 있다. 한국막걸리협회 주최로 지난 29일부터 1일까지 진행되는 이번 페스티벌에선 경상, 충청, 호남 등 각 지역에서 주조된 수십 종의 막걸리가 선보였다. ⓒ천지일보(뉴스천지) 막걸리 세계화를 위한 '2015 자라섬 막걸리 페스티벌'이 30일 경기도 가평 자라섬...",2015-11-01 00:00:00
2015,12,[일문일답①] ‘칠집싸이다’로 컴백한 싸이 “강남스타일 때문에 강남...,"또한 같은 달 24일부터 26일까지 서울 올림픽공원 체조경기장에서 연말콘서트 ‘올나잇 스탠드 2015-공연의 갓싸이’를 개최한다. 다음은 싸이... 올 초에 대학축제 무대에 서면서 제 정신이 들었다. ‘예전의 나라면 이런 노래를 썼겠구나’ 생각하면서 9곡을 정성스럽게 채웠다. "" △더블 타이틀곡...",2015-12-01 00:00:00
2015,12,[쥬크박스] 싸이 'B급 코드'에 전세계가 흠뻑 젖는다,"대학 축제 공연을 마치고 나서 쉽게 만든 곡이다""며 ""예전부터 해보고 싶었던 장르였다""고 설명했다. '나팔바지' 뮤직비디오에는 경쾌한 리듬과... 한편, 싸이는 내달 2일 홍콩에서 열리는 '2015 MAMA(Mnet Asian Music Awards)'에 참여하고, 같은 달 24일부터 26일까지 서울 올림픽공원 체조경기장에서 연말...",2015-12-01 00:00:00
2015,12,중구청 '전통시장 연말 大행사' 태화종합시장·학성새벽시장 선정,"대축제'를 진행한다. 아울러 김장담그기 체험, 김장재료 특가 세일, 트리만들기 체험, 크리스마스 선물 증정 이벤트 등 각종 이벤트도 마련했다. 중구청 관계자는 ""경기가 위축되고 소비심리가 약화될수록 민관이 직접나서 고객들에게 다가가야 한다""며 ""지속적이고 다양한 고객 감사 이벤트 행사를 통해...",2015-12-01 00:00:00
2015,12,"'대디'·'나팔바지'로 돌아온 싸이, ""'강남스타일'과 비교 말아주세요""(...","중압감과 스트레스가 함께 하면서 '강남스타일'보다 잘 안 될 텐데, 외국인들이 못 알아들을 텐데 등 여러 가지 사공이 있었다""며 ""올해 초 대학 축제를... 싸이는 2일 홍콩에서 열리는 '2015 MAMA(Mnet Asian Music Awards)'에 참여해 신곡 무대를 최초로 선보이며 24일부터 26일까지 서울 올림픽공원 체조경기장에서...",2015-12-01 00:00:00
