year,month,title,description,pubDate
2007,11,[강릉]어린농악대 고수들 앞에 선다,농악축제에 초청돼 식전공연을 한다. ‘농악을 잘 하는 학교’로 유명한 경포대초교는 중요무형문화재 11-라호로 지정된 강릉농악을 널리 알리기 위해... 지난해 제6회 안성 바우덕이 전국 학생 농악경연대회 초·중등부 최우수상을 받았으며 올해에도 지난 6월 인천 부평에서 열린 제8회 전국 학생...,2007-11-02 00:00:00
2007,11,오늘의 일정(11월2일.금요일),대축제(서울광장) 13:10 도심재창조프로젝트 국제포럼 개회식 (은행회관 국제회의장) 부 산 시장 18:00 제6차 세계한상대회 폐막식(BEXCO) 대 구 시장 13:00 지역균형발전 1천만인 국민대회(서울역 광장) 인 천 시장 10:00 제12회 인천.경기 환경대상(수도권매립지) 광 주 시장 09:00 11월중 정례조회(시청...,2007-11-02 00:00:00
2007,11,[인천/경기]게시판,"[동아일보] ▼알림▼ 〈인천〉□점사랑 축제=인천시각장애인복지연합회가 시각장애인 및 주민을 대상으로 ‘점사랑 축제’ 개최. 3일 오전 11시 인천시각장애인복지관에서 제81회 점자의 날 기념식 및 스피드 퀴즈, 삼행시 짓기, 점자 명함 만들기, 점자 이름 갖기, 역학 체험 등 다양한 프로그램...",2007-11-02 00:00:00
2007,12,"성남시 ""지능형 로봇이 안내서비스 제공""","이번에 URC 로봇을 도입한 기관은 대전시, 충북도, 인천자유경제청, 벡스코 등이며 기초자치단체로는 성남시가 유일하다. URC 로봇은 네트워크를... 업무.직원.부서 찾기, 축제행사, 관광정보 등 기본적인 정보를 안내하는 것은 물론 민원대기 중에 게임도 즐길 수 있고 로봇에 장착된 카메라로 사진과...",2007-12-01 00:00:00
2007,12,미리 크리스마스! 자선냄비 등장 '송년의 거리',"<기자> 놀이공원에서는 크리스마스 축제가 한창입니다. 동화 속에서나 펼쳐질 것 같은 광경에 눈을 뗄 수가 없습니다. 12월은 크리스마스가 있어 더욱... [이지은/인천 부평동 : 친구들한테 카드를 보내야 되잖아요. 그래서 이렇게 카드도 고르고, 다이어리도 많이 나와 있더라고요. 다이어리도 내년에 쓸 거...",2007-12-01 00:00:00
2007,12,미리 크리스마스! 자선냄비 등장 '송년의 거리',"<기자> 놀이공원에서는 크리스마스 축제가 한창입니다. 동화 속에서나 펼쳐질 것 같은 광경에 눈을 뗄 수가 없습니다. 12월은 크리스마스가 있어 더욱... [이지은/인천 부평동 : 친구들한테 카드를 보내야 되잖아요. 그래서 이렇게 카드도 고르고, 다이어리도 많이 나와 있더라고요. 다이어리도 내년에 쓸 거...",2007-12-01 00:00:00
2007,12,"[추천여행] 스위스 체어마트, 동화 속 풍경이 펼쳐져요","대한항공에서 인천~취리히 직항편을 운항한다. 비행 소요 시간은 12시간 정도. △상품정보＝온라인투어는 '눈꽃축제 스위스 일주 6일' 상품을 판매한다. 취리히, 루체른, 인터라켄, 융프라우, 체어마트 등을 방문한다. 체어마트에서 마을을 둘러보고 마터호른을 조망한다. 융프라우 산악열차 등정, 만년설 관광...",2007-12-02 00:00:00
2007,12,"신협 지역축제 지원, 이미지 개선 한몫","안동용성 신협은 올해 문화관광부에서 최우수 축제로 선정된 안동의 국제탈춤페스티벌 지원에 참여했고, 인천 소래신협은 인천 남동구청이 주최하는 2007소래포구축제를 후원했다. 충북 단양의 매포신협이 주체하는 '맨손물고기잡기 및 가족건강걷기' 체험행사는 이미 지역대표축제로 자리 잡은 케이스. '가족...",2007-12-03 00:00:00
2007,12,[2007 그린주거문화大賞] ‘매스+분양+문화’ 세 토끼잡기 성공,"마케팅 한화건설 한화건설(대표이사 김현중)은 올해 대표브랜드인 ‘꿈에그린’ 마케팅전략을 통해 소비자 인지도 증대 효과는 물론 인천 에코메트로... 한화건설은 이미 올해 초부터 교향악 축제를 시작으로 나눔과 평화의 콘서트, 영화시사회 등 정기적인 고객초청 행사를 실시하고 있다. 또 문화공연의...",2007-12-03 00:00:00
2007,12,인천서 6일 '자원봉사자의 날' 대축제,"인천시는 오는 6일 오후 2시 인천종합문화예술회관에서 '2007 자원봉사자의 날 대축제'를 연다고 4일 밝혔다. 행사에는 모범 자원봉사자와 단체 수상자, 지역 국회의원, 관계 공무원, 시민 등 1천800여명이 참석할 예정이다. 식전 행사로 2009 인천세계도시엑스포 홍보물이 상영되고, 본 행사인...",2007-12-04 00:00:00
2007,12,강릉 '해살이마을' 최우수 농촌테마마을,"산삼축제 등을 통해 올해에만 11만명이 넘는 방문객이 다녀갔다. 이밖에 인천 '무의까치놀섬마을'과 제주 '용왕난드르마을', 전남 진도 '운림예술촌' 등 3개 마을이 우수상을 차지했다. 농진청은 또 테마마을 식단의 우수성을 홍보하기 위해 올해 처음으로 식단평가를 실시, 인공 조미료 대신 신선한...",2007-12-05 00:00:00
2007,12,성산효대학원대학교 12월4일 개교 10주년 기념행사,이날 기념축제는 인천종합문화예술회관 소공연장에서 대학원 졸업생과 내외 귀빈을 비롯한 400여명이 참석한 가운데 열렸다. 최성규 총장은 “그동안 성산효대학원대학교가 각계의 훌륭한 동문들을 배출하였고 효를 통한 계층과 세대간 화목을 만드는데 앞장서 왔음을 보람으로 여긴다”고 말했다. 이날...,2007-12-05 00:00:00
2007,12,"빠알간 해야, 온갖시름 안고가거라","1년동안 동고동락했던 정해년의 붉은 해가 펼치는 마지막 빛의 축제에 아쉬움만 있는 것은 아닐 게다. 빈 자리에 새로운 것을 채우는 가슴 벅찬 환희와... ▲기타 서울에서 가장 가까운 인천시 용유도 을왕리해수욕장도 유명 낙조 포인트. 연말연시 일출, 일몰여행을 떠났다가 자칫 길거리에서 보낼 낭패를...",2007-12-06 00:00:00
2008,1,보신각 타종식,[중계 리포트] 이곳은 그야말로 축제 분위기입니다. 이곳 보신각 주변에는 시민 15만여 명이 모인 것으로 보이는데요. 아쉬웠던 2007년 한 해를 보내고... 20년째 시각장애인을 무료로 진료해 온 인천 한길안과병원 정규형 이사장과 장애 아들을 통학시키며 우수 성적으로 졸업시킨‘장한 어머니상'수상자 박미라...,2008-01-01 00:00:00
2008,1,해넘이… 해맞이… 전국이 ‘불끈’,"해맞이 축제가 열린 부산 해운대와 광안리 일대에 80만여명, 강원도 강릉 경포해수욕장에 15만여명, 경북 포항 호미곶에 10만여명이 몰린 것으로 추정됐다. 경찰 관계자는 “‘징검다리 연휴’로 새해맞이 인파가 예년보다 20%가량 늘어났다. ”고 밝혔다. ‘징검다리 연휴’를 맞아 공항도 붐볐다. 31일 인천국...",2008-01-01 00:00:00
2008,1,지자체 새해 주민축제 풍성,"7∼20일 서울시청 앞 서울광장 스케이트장 옆에서는 ‘얼음조각축제’가 펼쳐진다. 서울시극단에서는 9∼20일 세종M씨어터에서 세계적인 ‘자크 르콕... 18∼19일 인천종합문화예술회관 대공연장에서는 가족 뮤지컬 ‘백설공주와 일곱 난장이’가 무대에 오르고,19∼20일 소극장에서는 ‘미녀와 야수’가...",2008-01-02 00:00:00
2008,1,고창갯벌 습지보호지역 지정,"도래하거나 경관적 지형적 가치를 지닌 지역 등을 말하며 우리나라에는 부안 줄포만을 비롯 전남 무안, 진도, 순천만, 보성 벌교, 인천 옹진장봉도 등... 하지만 최근 이 일대에 버려진 축제식 양식장 등 육상으로부터 오염원이 유입돼 체계적인 관리가 필요해짐에 따라 습지보호지역으로 지정하게 됐다고...",2008-01-02 00:00:00
2008,1,고창갯벌 7번째 습지보호지역 지정,"도래하거나 경관적 지형적 가치를 지닌 지역 등을 말하며 우리나라에는 부안 줄포만을 비롯 전남 무안, 진도, 순천만, 보성 벌교, 인천 옹진장봉도 등... 하지만 최근 이 일대에 버려진 축제식 양식장 등 육상으로부터 오염원이 유입돼 체계적인 관리가 필요해짐에 따라 습지보호지역으로 지정하게 됐다고...",2008-01-02 00:00:00
2008,1,‘창작썰매 콘테스트’ 참가자 모집 등,"화천시는 1일부터 27일까지 열리는 ‘2008 얼음나라 화천 산천어축제’의 하이라이트로 꼽히는 ‘창작썰매 콘테스트’에 썰매를 출품할 참가자를... 필리핀항공을 이용해 인천에서 마닐라로 출발, 따가이따이, 히든밸리 팍상한 폭포 등을 둘러보고 제주도를 거쳐 인천으로 돌아오는 여정이다. 8일과 9일...",2008-01-02 00:00:00
2008,1,"[인천] 내년 도시엑스포 준비에 ""바쁘다 바빠""","인천시는 또 이 기간 중에 세계 유명 환경운동가들과 함께하는 자전거 투어와 해외 명문클럽 초청 축구대회 등 각종 축제와 행사 120건을 계획하고 있습니다. 도시와 환경, 여성, 의학 비즈니스 등 여러분야에서 60여건의 대규모 학술회의도 열립니다. 인천시는 내년 6월까지 모든 준비를 마치기 위해 올초부터 전...",2008-01-02 00:00:00
2008,1,"[인천] 내년 도시엑스포 준비에 ""바쁘다 바빠""","인천시는 또 이 기간 중에 세계 유명 환경운동가들과 함께하는 자전거 투어와 해외 명문클럽 초청 축구대회 등 각종 축제와 행사 120건을 계획하고 있습니다. 도시와 환경, 여성, 의학 비즈니스 등 여러분야에서 60여건의 대규모 학술회의도 열립니다. 인천시는 내년 6월까지 모든 준비를 마치기 위해 올초부터 전...",2008-01-02 00:00:00
2008,1,<전국 주요신문 톱뉴스>(1월3일자 조간),"달라"" ▲인천일보(인천) = 춘추전국 저가항공 무한경쟁 ▲광남일보(광주) = <2008 광주.전남 방문의 해 연중기획> 일년 내내 축제…'매력' 선뵌다 ▲광주일보(광주) = 전남 해안 타르 덩어리 '초비상' ▲광주매일(광주) = 대학입시 관련 업무 대학협의체로 이양 ▲남도일보(광주) = 수억들인 목포항 부잔교 '무용지물...",2008-01-03 00:00:00
2008,1,클릭여행 & 맥시멀리즘 & 오감호텔 & 무비컬…,"지난달 20일 평화운동단체 이매진피스가 국내 최초로 ‘공정여행축제’를 열었다. 책임여행의 문제의식을 이어받아 여행을 통해 현지인과 새로운 관계... 인천공항 제2탑승동 7월에 인천공항 제2탑승동이 문을 연다. 이에 따라 대한·아시아나항공 승객들은 기존의 탑승동에서, 외국계 항공사는 신축...",2008-01-03 00:00:00
2008,2,[구청장 현장브리핑]이노근 노원구청장 도심인프라 확충,45분이면 인천공항을 갈 수 있다는 점을 첫손으로 꼽았다. 강남보다 지리적 여건이 낫다는 의미다. 창동차량기지 부지를 어떻게 개발할지 가늠케 하는... 또 여름엔 국제 공룡쇼를 열어 지난해의 ‘공룡 대박’을 이어간다. 10월엔 ‘노원 대표축제’인 국제 퍼포먼스 페스티벌이 진행된다. -,2008-02-01 00:00:00
2008,2,[인천/경기]강화약쑥 ‘보약’ 먹고 지역경제 쑥쑥,"숙성시킨 인천 강화도 약쑥이 다양한 제품 원료로 활용되고 있다. 강화군은 31일 강화 약쑥으로 개발한 사료에 대한 특허 3건을 받았다고 밝혔다. 특허... 이들 제품은 지난해 서울 약령시 축제, 부산국제식품전, 한의학국제박람회에 출품됐다. 강화군농업기술센터는 강화 약쑥 품종 개발을 위한 시험 연구에도...",2008-02-01 00:00:00
2008,2,대한항공 선정 겨울 여행지 10선 ⑦] 네온 불빛과 태고의 삶이 공존하는...,치앙마이에서는 태국의 가장 유명한 축제인 '송크란 축제'가 열리기도 한다. 송크란 축제는 새해를 맞아 몸과 마음을 씻어내고 복을 나눈다는 의미가... 북방의 장미 치앙마이로 가는 항공편 대한항공은 지난해 10월 29일부터 인천-치앙마이 노선을 개설하여 수도 방콕과 남부 휴양지 푸켓과 더불어 더욱 편리한...,2008-02-01 00:00:00
2008,2,설연휴 강릉으로 오세요,"이를 위해 2일부터 3일까지 인천국제공항을 비롯 서울역, 수도권내 주요 터미널, 전국 관광안내소, 고속도로 휴게소에서 강릉관광을 알리는 ‘오감(五)... 한편 시가 특별 제작한 스토리텔링북은 사계절 내내 찾을 수 있는 강릉의 관광자원을 비롯 계절별 축제 등 관광객에게 꼭 필요한 정보가 담겨져 있다.",2008-02-02 00:00:00
2008,2,강원 포근한 날씨..스키장.축제장 '북적',"관광객들의 발길이 꾸준히 이어졌으나 포근한 날씨 탓에 지난 주에 비해서는 다소 한산한 모습을 보였다. 오후 들어 귀경 차량이 차량이 한꺼번에 몰린 영동고속도로 인천방면 문막~여주 16km 구간 등에서 다소 지.정체 현상을 보였으며, 각 겨울 축제장 주변의 진.출입 도로도 하루종일 붐볐다. jlee@yna.co.kr (끝)",2008-02-03 00:00:00
2008,2,[강릉]“이번 설엔 강릉나들이 어때요”,"시는 2∼3일 인천국제공항을 비롯, 서울역, 수도권 내 주요 터미널, 고속도로 휴게소 등에서 홍보물을 나눠주며 ‘설연휴를 강릉에서 보내자’는 활동을 펼쳤다. 이번 홍보활동에서 사계절 내내 찾을 수 있는 강릉의 관광자원과 계절별 축제 등 관광객들에게 꼭 필요한 정보가 담겨 있는 ‘오감(五感)으로...",2008-02-04 00:00:00
2008,2,인천서 6월 ‘세계맥주문화축제’ 열린다,"인천에서 세계맥주문화축제가 열린다. 인천시관광협회는 오는 6월 9일부터 25일까지 송도유원지에서 '2008 인천 세계맥주문화축제'를 연다고 4일 밝혔다. 인천시관광협회는 지난해10월부터 조직위원회를 구성, 자체 예산으로 축제를 준비해 왔다. 이번 축제에는 독일 5개사(베르리너 킨들 필스너, 디벨스...",2008-02-04 00:00:00
2008,2,꼼치 부화자어 10억마리 방류,"꼼치는 지역별로 인천·여수·남해·통영 등 서해안과 남해안에서는‘물메기’로, 마산·진해에서는‘물미거지’또는‘미거지’로, 그리고 충남... 『물메기 축제』를 열어 관광객들에게 먹거리로 제공하는 등 지역 경제에 중요한 비중을 차지하고 있다. 한편 남해특성화연구센터에서는 그 동안 지역...",2024-11-30 18:20:01
2008,2,"인천관광협회 ""세계 맥주를 한자리에""","인천시관광협회는 오는 6월 9~25일 송도 유원지에서 `제1회 인천 세계맥주문화 축제'를 연다고 4일 밝혔다. 이번 축제에는 벡스타크, 맥컬럼, 하이네켄, 칭다오 등 독일, 영국, 중국 등 8개 국가의 유명한 맥주업체 16개사가 참여할 예정이다. 인천시관광협회는 지난해 12월부터 조직위원회를 구성, 축제를 준비...",2008-02-04 00:00:00
2008,2,인천 세계맥주문화 축제 개최,"오는 6월 9~25일 인천송도 유원지에서 '제1회 인천 세계맥주문화 축제'가 열린다. 인천시관광협회가 마련한 이번 축제에는 벡스타크, 맥컬럼, 하이네켄, 칭다오 등 독일, 영국, 중국 등 8개 국가의 유명한 맥주업체 16개사가 참여할 예정 이다. 또 일본 삿포로사와 싱가포르 타이거사를 비롯해, 미국, 덴마크...",2008-02-04 00:00:00
2008,3,<89돌 맞은 3.1절 기념행사 곳곳서 열려>,"거리 축제에 참여해 만세삼창을 외쳤다. 2008년 베이징올림픽 후원 범국민운동본부의 청년단인 `위대한한국청년'(Youth of Great Korea.YGK) 소속 회원 80여명은 오전 10시30분 독립문 앞에서 대형 태극기를 펼쳐 보이는 퍼포먼스를 벌였다. 세계국학원청년단은 이날 오전 11시 서울, 인천, 대구, 부산, 제주 등 전국...",2008-03-01 00:00:00
2008,3,"올스타전 MVP 김주성 ""축제다운 경기 위해 노력했다""","3쿼터 막판, 매직팀 이한권(인천 전자랜드)이 자유투를 던지자 갑자기 골밑에 서있던 김주성이 날아올라 블록슛을 했다. 통산 블록슛 1위답게 욕심이... 김주성은 ""올해는 더 재미있고 축제다운 경기를 펼치기 위해 노력했다""며 ""골텐딩의 경우 한권이에게 재미있는 장면을 연출해보자고 미리 얘기했다. (문)...",2008-03-01 00:00:00
2008,3,<89돌 맞은 3.1절 기념행사 곳곳서 열려>(종합),"거리 축제에 참여해 만세삼창을 외쳤다. 6살난 아들과 11살짜리 조카를 데리고 행사에 참여한 이은경(40.여.상계동)씨는 ""어제 아들이 유치원에서 3.... 세계국학원청년단은 이날 오전 11시 서울, 인천, 대구, 부산, 제주 등 전국 14개 도시에서 청년들이 태극기를 들고 거리로 나서는 `태극기몹' 퍼포먼스를...",2008-03-01 00:00:00
2008,3,<89돌 맞은 3.1절 기념행사 곳곳서 열려>(종합2보),"거리 축제에 참여해 만세삼창을 외쳤다. 6살난 아들과 11살짜리 조카를 데리고 행사에 참여한 이은경(40.여.상계동)씨는 ""어제 아들이 유치원에서 3.... 세계국학원청년단은 이날 오전 11시 서울, 인천, 대구, 부산, 제주 등 전국 14개 도시에서 청년들이 태극기를 들고 거리로 나서는 `태극기몹' 퍼포먼스를...",2008-03-01 00:00:00
2008,3,전국 각지에서 3∙1절 기념행사 열려,"‘3∙1 만세의 날 거리축제’가 열린 인사동에서는 만세운동을 재현한 후 밴드 공연, 민속놀이 등 축제가 열려 지나가던 많은 시민들이 참석해 3... 세계국학원청년단(국학원)도 제89주년 3∙1절을 맞아 서울, 경기, 인천, 대구, 광주, 부산, 제주 등 전국 14개 도시에서 '한민족의 국혼이여, 깨어내라' 라는...",2008-03-01 00:00:00
2008,3,강원도 내 스키장.축제장 등 행락객 `북적',"이밖에 `2008 인제 황태축제'가 펼쳐진 인제군 북면 용대리 황태마을에도 축제 마지막 날을 맞아 관광객들의 발길이 이어졌다. 관광객들은 곳곳에... 한편 귀경길을 서두르는 차량들이 몰리면서 중앙고속도로 남원주 나들목~만종분기점 5㎞구간, 영동고속도로 인천 방향 횡계~진부터널 16㎞ 구간 등에서...",2008-03-02 00:00:00
2008,3,"'축제는 끝났다' 전자랜드-SK, 4일 잠실서 대격돌",[ 2007-08 SK텔레콤 T 프로농구 올스타전이 열린 지난 1일 마지막 행사인 팬사인회가 끝나자마자 인천 전자랜드 블랙슬래머 소속 선수들은 잠실학생체육관을 떠나 인천으로 향했다. 오후에 대학팀과의 연습경기가 예정되어 있던 것. 축제의 여운을 즐길 틈이 없었다. 수퍼맨과 배트맨을 등장시켜 올스타전을...,2008-03-03 00:00:00
2008,3,<대한항공 제주노선 항공예약 쉬워진다>,"대한항공은 또 이달 주말에만 28편의 임시편을 투입해 금요일에 제주를 찾는 관광객과 일요일 귀경객을 수송하는 한편 왕벚꽃축제, 유채꽃잔치 등 각종 축제 및 이벤트 기간과 7∼8월 여름 성수기에도 임시편을 탄력적으로 투입할 계획이다. 제주지점의 박종모 과장은 ""인천 노선을 활용하면 김포...",2008-03-03 00:00:00
2008,3,"555대 피아노 동시연주, 기네스북에 등록!","SEOUL, Korea (AVING) -- <Visual News> 영창악기(대표 박병재 www.ycpiano.co.kr)는 지난 10월 인천삼산월드체육관에서 가진 '555 판타스틱 피아노 페스티벌'이... 체육인의 축제를 음악을 통하여 전 국민과 함께 할 수 있었음에 보람을 느낀다""고 전했다. (사진설명 : GUINESS World Record 인증 통보서 사본) 한편, 전...",2008-03-03 00:00:00
2008,3,“장한 무궁화인 賞” 시상식 개최,"부문) / ㈜귀뚜라미홈시스 인천 김지호 대표이사(경영인 부문) / 글로벌지적측량센타 박기광 대표(기술인 부문) / 모아의원 박 운 원장(의료인 부문) / (사)... 이상희축제굿연구회 이상희 회장(사회인 부문) / 국립한밭대학교 산업대학원 이시웅 원장(문화인 부문) / 천기아카데미(한국음양효혈풍수지리회, 사회인...",2008-03-04 00:00:00
2008,4,"'신임 감독' 황선홍-알툴, 첫 맞대결","올 시즌 부산은 그야말로 축제 분위기다. 2승 1무 1패를 기록하며 상승세를 자랑하고 있다. 지난해 4승 8무 14패를 기록하며 군팀 상무를 제외하면 사실상... 컵대회서는 인천전에 이은 2연승을 노린다. 지난 주말 광주전이 아쉬운 무승부로 그쳤지만, 골만 터지지 않았을 뿐 날카로운 공격은 여전했다....",2008-04-01 00:00:00
2008,4,[로뎀나무] 자유와 빛으로,오는 4월5일 인천에서는 아펜젤러와 언더우드의 제물포 입항을 기념하는 제1회 선교문화 축제가 열릴 예정이다. 두 사람의 입항 모습도 재연할 예정이다. 온 마음과 몸을 아낌없이 바친 그들의 숭고한 선교정신을 기리고 잇는 계기가 될 것이다. “우리는 부활절에 여기에 닿았습니다. 이 날 죽음의 철장을...,2008-04-01 00:00:00
2008,4,[프로농구] SK， 패자의 뒷모습은 아름다웠다,매주 토요일마다 홈경기에는 선수들이 ‘사랑의 유니폼’을 입고 경기에 나섰고 불꽃축제로 볼거리까지 제공했다. 시즌이 끝난 후 SK는 관중이 98%나 증가하는 가시적인 효과를 봤다. 인천 연고팀과 관련된 모든 수치를 갈아치웠고 홈 63경기 동안 65만6426명(평균 1만419명)을 유치했다. 프로농구 SK도...,2008-04-01 00:00:00
2008,4,오늘의 주요기사 1차메모(4월2일.수),"<연안 크루즈여행 시대 열렸다>(송고) . 인천 병원서 화재..환자 대피소동(송고) . 서울 남산공원 '벚꽃축제' 9일 '팡파르'(송고) 스포츠 . -챔피언스리그- 박지성 풀타임 활약..맨유, 로마 제압(송고) . <프로농구> 실패로 끝난 신선우 감독의 모험(송고) < 1일 1,256건 송고 > (서울=연합뉴스) (끝)",2008-04-02 00:00:00
2008,4,"롯데 로이스터 감독 ""PO 오르면 부산갈매기 직접 부른다""",이로써 만약 롯데가 올시즌 포스트시즌에 진출하게 되면 '가을에 야구하는 모습'과 함께 그 축제 현장에서 허 시장과 로이스터 감독이 듀엣으로 부산갈매기를 열창하는 모습을 볼 수 있을 전망이다. 작년에는 '인천 문학구장에 만원관중을 이루면 팬티만 입고 그라운드를 돌겠다'고 했던 SK 이만수 수석코치가...,2008-04-02 00:00:00
2008,4,인천대공원 12일부터 벚꽃축제,"2일 인천시 동부공원사업소에 따르면 행사기간 중 토, 일요일 이틀간에 걸쳐 벚꽃축제 공개방송, 인천청소년교향악단 축하공연, 경축 불꽃놀이, 레크리에이션, 락 페스티벌, 경찰학교 악대 퍼레이드 등이 열린다. 이외에도 인기연예인 팬사인회, 페이스페인팅, 사진촬영대회, 아름다운 화장실 사진전시회 등...",2008-04-02 00:00:00
2008,4,[귀족 마케팅의 진화]예술·골프 결합한 ‘특별한 경험’ 선사 - 뉴트렌...,아우디는 1995년 세계 최고의 음악 축제인 잘츠부르크 페스티벌과 장기 스폰서십 계약을 체결하면서 메세나 활동에 적극 나서고 있는 기업이다.... 신라호텔에서 결혼식을 올린 신혼부부를 인천공항까지 에스코트해 주는 웨딩 리무진 서비스는 아우디가 다른 업체와 차별화하기 위한 노력의 하나다. 아우디...,2008-04-02 00:00:00
2008,4,[인천/경기]봄꽃，인천상륙작전！,▽인천=인천에서 가장 규모가 큰 남동구 장수동 인천대공원은 12∼18일 ‘인천 벚꽃축제’를 연다. 행사 첫날 오후 7시부터는 양희은 추가열 조덕배 등 인기가수가 출연하는 음악회가 열리며 9시에는 밤하늘을 화려하게 수놓는 불꽃놀이를 볼 수 있다. 13일에는 송대관 쥬얼리 등이 출연하는...,2008-04-03 00:00:00
2008,4,"위기의 관광한국, ‘스토리여행’에 답있네!","및 축제의 브랜드 가치는 갈수록 급상승하고 있다. 지난 1998년부터 해마다 열리는 충남의 ‘보령 머드 축제’는 지난해 7만명(2006년 4만5000명)의 외국인을... 이는 2008년 베이징올림픽, 2009년 인천 도시엑스포, 2010년 상하이 엑스포 등 굵직굵직한 동북아 지역 대형 이벤트가 연이어 개최되는 점을 감안하면...",2008-04-03 00:00:00
2008,4,"인천대공원 ""벚꽃축제 12-18일 열립니다""","인천시는 제12회 인천대공원 벚꽃축제를 오는 12~18일 개최한다고 3일 밝혔다. 인천대공원에는 후문에서 호수에 이르는 1.5㎞ 구간에 30년 이상된 벚나무 600여 그루가 심어져 있다. 개막일인 12일과 휴일인 13일에는 대공원 야외극장에서 교향악단 축하공연, 경축음악회, 불꽃놀이, 연예인 팬사인회, 락...",2008-04-03 00:00:00
2008,5,<전국 주요신문 톱뉴스>(5월1일자 조간),"당해"" ▲기호일보(인천) = 용유ㆍ무의개발 '중대 기로' ▲인천일보(인천) = 수인선 인천구간 '세월아 네월아' ▲광남일보(광주) = 고유가,내수부진 기아차... 문화축제 '門 열리다' ▲전북일보(전주) = 산업용지 조기개발 가능 ▲경북일보(포항) = 경주특별법ㆍ3대국책사업 되는 일이 없다 ▲경북매일신문(포항)...",2008-05-01 00:00:00
2008,5,"아세안 8개국 대사 일행, 부평 방문","말레이시아 등 아세안(ASEAN) 8개국의 대사 일행이 30일 인천 부평구를 방문, GM대우와 부평역사박물관 등을 둘러봤다. 재단법인 부평구 문화재단이 마련한 이번 초청 행사에는 필리핀, 캄보디아, 라오스 등 8개국의 대사, 참사관 등 20여명이 참석했다. 이들은 이날 오전 부평구청을 찾아 부평풍물대축제...",2008-05-01 00:00:00
2008,5,"새단장 인천공항 면세점 ""골든위크 특수를 잡아라""",■ 세일ㆍ이벤트도 풍성 또 6월3일까지 '그랜드오픈 명품 대축제'를 열어 호텔 숙박권，명품 가방을 주고 신라호텔이 선별한 차와 유기농 식품을 판매하는 명품 식품관도 선보인다. 이와 함께 여객터미널과 무인전철로 연결되는 신규 탑승동 매장이 오는 6월 문을 열면 인천공항의 쇼핑공간(1만4815...,2008-05-01 00:00:00
2008,5,"하계U대회 실사단 입국, 4박5일 일정 돌입(종합)","11시25분 인천공항을 통해 입국했다. 이들은 전날 먼저 입국해 인천공항 호텔에서 휴식을 취하고 있는 터키의 실사단원 케말 타머와 함께 김포공항으로... 하계U대회가 시민들이 준비하는 행사이면서 동시에 전 세계 대학생들의 축제라는 점을 강조하기 위해서다. ◇둘째날 ""민주화 현장에서"" = 실사단이...",2008-05-01 00:00:00
2008,5,인천서 '가정의 달' 이벤트 풍성,"'가정의 달' 5월을 맞아 인천에서 다양한 축제와 기념행사가 열린다. 1일 인천시 등에 따르면 5일 '어린이 날'에는 인천시와 인천아동복지연합회가 문학경기장 북문광장에서 '가족사랑 대축제'를 개최한다. 행사에서는 도자기.과학나라 체험, 가족 보물찾기대회, 119 소방안전체험, 어린이 가수왕 선발대회...",2008-05-01 00:00:00
2008,5,어린이날 연휴 고속道 일부 구간 갓길로 달린다,"이에 따라 영동선의 마성영업소 등 위락시설 주변 13개 영업소와 지역축제가 열리는 함평 등 4개 주변 영업소를 중심으로 교통량에 따라 영업소 부스를... 교통 혼잡 개선을 위해 상습 정체구간인 영동고속도로 여주IC-여주Jct구간(인천방향 5.6㎞)과 경부고속도로 신갈Jct-죽전휴게소구간(서울방향, 4.0㎞)은...",2008-05-01 00:00:00
2008,5,국토부 공공기관 어린이날 행사 '다채',"대한주택공사는 오는 2일 오후 4시부터 분당 본사 대강당에서 '어린이 축제'를 개최한다. 주공이 지원하는 소년소녀가정, 그룹홈 거주 어린이, 임대주택... 보호자를 동반한 만 12세 이하 어린이는 5일 인천공항~김포공항간 40.3km구간을 무료로 이용할수 있으며 8일 어버이날에는 만 65세 이상 어른분들(신분증...",2008-05-01 00:00:00
2008,5,"동남아시아 8개국 대사, 부평 방문","【인천=뉴시스】 인천 부평구 문화재단은 지난 30일 동남아시아 국가연합 8개국의 대사들을 초청, 부평의 문화와 경제를 소개했다고 1일 밝혔다. 이날 행사에는 브루나이, 캄보디아, 인도네시아, 라오스, 말레이시아, 미얀마, 필리핀, 타이 등 8개국의 대사들이다. 이들은 부평풍물대축제 영상 홍보물을 관람하고...",2008-05-01 00:00:00
2008,5,<하계U대회 실사단 도착..광주 각계 `기대감'>,"전남대 체육교육학과 백종수 교수는 ""U대회가 광주에 유치되면 지역 스포츠 문화가 획기적으로 발전하는 계기가 될 것""이라며 ""대구, 부산, 인천... 대학생 김동현(26.광주대)씨는 ""민주성지인 광주에서 대학생들의 축제인 U대회가 열린다면 큰 의미가 있을 것""이라며 ""U대회가 광주에서 열려 이곳 대학생들이...",2008-05-01 00:00:00
2008,5,[광주/전남]“광주 하계U대회 유치열기 잘 봐주세요”,[동아일보] 현지실사단 어제도착 4박5일간 ‘체크’ 시민축제 - IT활용 설명회등 환영 물결 2013 하계 유니버시아드(U)대회 유치 신청 도시 현지 실사단이... 이날 인천공항을 통해 입국해 오후 6시 30분 광주에 도착했다. 이날 인천공항과 김포공항에서는 이희범(대한무역협회장) U대회 유치위원장을 비롯해...,2008-05-02 00:00:00
